"id"	"institutionCode"	"datasetName"	"basisOfRecord"	"catalogNumber"	"recordedBy"	"recordNumber"	"occurrenceDetails"	"eventDate"	"continent"	"country"	"stateProvince"	"county"	"locality"	"minimumElevationInMeters"	"maximumElevationInMeters"	"decimalLatitude"	"decimalLongitude"	"geodeticDatum"	"coordinateUncertaintyInMeters"	"identifiedBy"	"typeStatus"	"scientificName"	"kingdom"	"phylum"	"family"	"genus"	"specificEpithet"	"infraspecificEpithet"	"taxonRank"	"scientificNameAuthorship"
"9e06882f-4a8e-452d-9779-ef8f009774df"	"NY"	"New York Botanical Garden"	"S"	"2218750"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2358647"															"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"7bfb8bd3-4839-4ec2-844f-e67fb612c87d"	"NY"	"New York Botanical Garden"	"S"	"2218751"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2358648"															"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"1c5b2f84-2a65-4251-ab0a-470476a91c39"	"NY"	"New York Botanical Garden"	"S"	"2218752"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2358649"															"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"d5a138ca-7308-49cb-a8ea-4d43c61acc1e"	"NY"	"New York Botanical Garden"	"S"	"2218753"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2358650"															"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"994330ae-7581-4022-b20b-b46188584c6a"	"NY"	"New York Botanical Garden"	"S"	"2218754"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2358651"															"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"b8870451-d79a-4237-8ec4-076f1ca4792b"	"NY"	"New York Botanical Garden"	"S"	"2218755"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2358652"															"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"6a77d5fa-d85e-4fbe-8bf4-7499dda91930"	"NY"	"New York Botanical Garden"	"S"	"2218756"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2358653"															"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"69d3ebb2-17ee-4313-b993-fa0dd64cf518"	"NY"	"New York Botanical Garden"	"S"	"2218757"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2358654"															"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"b170e993-e78c-4da3-b059-6812a2b595ba"	"NY"	"New York Botanical Garden"	"S"	"2218758"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2358655"															"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"da38ded0-d408-4feb-8053-226ea2a71a5d"	"NY"	"New York Botanical Garden"	"S"	"2218759"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2358656"															"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"a1d91145-08c2-453e-b666-99fd8610d110"	"NY"	"New York Botanical Garden"	"S"	"02361129"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2586195"															"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"ffc0459b-1b13-417f-b92c-3511184ff1dc"	"NY"	"New York Botanical Garden"	"S"	"02361130"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2586214"															"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
"006c6871-e185-412d-8878-0908d75729a4"	"NY"	"New York Botanical Garden"	"S"	"02361131"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2586226"															"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
"894f35b0-383f-4d6b-b621-f04b68d23055"	"NY"	"New York Botanical Garden"	"S"	"02361132"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2586228"															"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
"b1b4f761-66be-4039-a997-ed88248dffdd"	"NY"	"New York Botanical Garden"	"S"	"609101"	"J. G. Jardim"	"474"	"http://sweetgum.nybg.org/vh/specimen.php?irn=271292"	"1994"	"South America"	"Brazil"	"Sergipe"	"Santa Luzia do Itanhi"	"Entrada 2 km à esquerda Sta Luzia/Crasto"			"-11.2683"	"-37.4386"			"D. C. Daly"		"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"0ed2d7d7-2de9-4cd4-b5d5-ccb47a4bc016"	"NY"	"New York Botanical Garden"	"S"	"609103"	"G. Sousa"	"384"	"http://sweetgum.nybg.org/vh/specimen.php?irn=271299"	"2000"	"South America"	"Brazil"	"Sergipe"	"Areia Branca"	"Estaçao Ecológica da Serra de Itabaiana (Poço das Moças)"	"400"	"500"	"-10.7692"	"-37.3369"			"D. C. Daly"		"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"16c1a0d1-68a1-468f-a217-8eb7a1b46d17"	"NY"	"New York Botanical Garden"	"S"	"609113"	"W. W. Thomas"	"8910"	"http://sweetgum.nybg.org/vh/specimen.php?irn=271322"	"1992"	"South America"	"Brazil"	"Sergipe"		"Itabaiana.  Forest at edge of the ""Estaçao Ecológica da Serra da Itabaiana,"" 5 km W of Areia Branca on BR 235 (ca. 41 km W of Aracajú)"			"-10.6875"	"-37.3889"			"D. C. Daly"		"Protium heptaphyllum (Aubl.) Marchand subsp. heptaphyllum"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"heptaphyllum"	"subsp."	
"c9e57017-42a7-4434-8cba-e0725b0796db"	"NY"	"New York Botanical Garden"	"S"	"763523"	"D. C. Daly"	"10621"	"http://sweetgum.nybg.org/vh/specimen.php?irn=539325"	"2000"	"South America"	"Brazil"	"Acre"	"Cruzeiro do Sul"	"Basin of Rio Juruá, vegetation flanking unpaved and unfinished road (BR-307) near intersection with Ramal Pentecostes."			"-7.41833"	"-72.9953"					"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
"763e38e3-9f4e-480e-ac34-082015962fe2"	"NY"	"New York Botanical Garden"	"S"	"802111"	"P. G. Delprete"	"8157"	"http://sweetgum.nybg.org/vh/specimen.php?irn=638950"	"2001"	"South America"	"Brazil"	"Acre"	"Cruzeiro do Sul"	"BR-307, ca. 35 km from Cruzeiro do Sul"	"260"	"260"	"-7.4008"	"-73.0189"			"D. C. Daly"		"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
"739d52f8-260c-4679-90d2-149a0cbd2eca"	"NY"	"New York Botanical Garden"	"S"	"608716"	"C. Farney"	"298195"	"http://sweetgum.nybg.org/vh/specimen.php?irn=71737"	"1992"	"South America"	"Brazil"	"Sergipe"	"Japaratuba"	"Distrito de Sao José - Fazenda Pontal - Area de asentamento ao INCRA"			"-10.5933"	"-36.9403"	"Other source"	"22401"	"D. C. Daly"		"Protium heptaphyllum (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"			"(Aubl.) Marchand"
"69ef1900-c138-4452-868c-29e5029fb351"	"NY"	"New York Botanical Garden"	"S"	"02218693"			"http://sweetgum.nybg.org/vh/specimen.php?irn=2710415"															"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
"14adea0c-2b14-4682-bee0-962724d93438"	"NY"	"New York Botanical Garden"	"S"	"02447547"	"A. Furlan"	"CFCR6484"	"http://sweetgum.nybg.org/vh/specimen.php?irn=2621642"	"1980"	"South America"	"Brazil"	"Minas Gerais"	"Santana do Riacho"	"Km 103 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Vale do Rio Chapéu de Sol 9abaixo da pensão)."			"-19.1689"	"-43.7144"		"26557"			"Protium heptaphyllum (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"			"(Aubl.) Marchand"
"48006417-afda-4dd0-8391-ad2645c21afc"	"NY"	"New York Botanical Garden"	"S"	"02103919"	"L. A. Pereira"	"126"	"http://sweetgum.nybg.org/vh/specimen.php?irn=2499408"	"2011"	"South America"	"Brazil"	"Paraíba"	"João Pessoa"	"Mata Ciliar do Rio Cuiá: Valentina."	"47"		"-7.115"	"-34.8631"			"D. C. Daly"		"Protium heptaphyllum (Aubl.) Marchand"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"			"(Aubl.) Marchand"
"7850c8e9-d6dc-4677-b9ff-4c73bbbf5c18"	"NY"	"New York Botanical Garden"	"S"	"1310629"	"M. L. Alencar"	"463 VPI"	"http://sweetgum.nybg.org/vh/specimen.php?irn=1545205"	"1979"	"South America"	"Brazil"	"Amazonas"		"Along Rio Marié, at Marauná"			"-0.67"	"-66.75"	"Label"		"D. C. Daly"		"Protium heptaphyllum subsp. ulei (Swart) Daly"	"Plantae"	"Magnoliophyta"	"Burseraceae"	"Protium"	"heptaphyllum"	"ulei"	"subsp."	"(Swart) Daly"
